Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
GTIM,NASDAQ,36415445,2.89,-2.36486486,-0.07,21231,,2318,Consumer Services
HSON,NASDAQ,36264547.305,13.5065,3.89615385,0.5065,6990,,390,Commercial Services
PCSA,NASDAQ,36236506.5,6.57,-3.24005891,-0.22,7345,,13,Producer Manufacturing
PHCF,NASDAQ,36133864,3.14,-3.38461538,-0.11,16388,,73,Finance
NRT,NYSE,35935200,3.95,1.0230179,0.04,52841,10.93400447,,Energy Minerals
CETX,NASDAQ,35783670.30000001,1.9915,21.43292683,0.3515,6216443,,294,Electronic Technology
CELP,NYSE,35780281,2.93,3.5335689,0.1,92480,,,Commercial Services
SQFT,NASDAQ,35615311.2,3.78,-5.5,-0.22,62465,,23,Finance
ENTX,NASDAQ,35599681,1.69,-3.97727273,-0.07,239864,,24,Health Technology
TENX,NASDAQ,35555135,2.45,-5.03875969,-0.13,1057775,,9,Health Technology
AAMC,NYSE ARCA,35463012.9,21.49,0.17947463,0.0385,2080,,109,Finance
SUMR,NASDAQ,35333828.119,16.5769,0.46606061,0.0769,2313,25.68893041,159,Distribution Services
KEQU,NASDAQ,35225700,12.75,0.87025316,0.11,224,,912,Producer Manufacturing
SVVC,NASDAQ,35154300,5.1,0.39370079,0.02,3638,,,Finance
POAI,NASDAQ,35008823.28,1.3308,-2.86131387,-0.0392,7613221,,32,Health Technology
RIBT,NASDAQ,34169893.66000001,0.8141,-0.75582104,-0.0062,437130,,121,Consumer Non-Durables
HTGM,NASDAQ,33912768.15,7.155,0.9167842,0.065,96058,,112,Health Technology
IPDN,NASDAQ,33844272,2.64,7.31707317,0.18,1071953,,50,Technology Services
JCTCF,NASDAQ,33670394,9.65,-2.91750503,-0.29,12565,10.53747482,63,Distribution Services
TRMT,NASDAQ,33545100,4.07,0.74257426,0.03,9368,4.14741813,,Finance
SCX,NYSE,33375154.2,4.71,1.94805195,0.09,6502,,1485,Consumer Durables
WVVI,NASDAQ,33336818.95,6.715,-0.07440476,-0.005,9229,15.51246537,206,Consumer Non-Durables
CVV,NASDAQ,33043045,4.97,0.81135903,0.04,28698,,172,Electronic Technology
HSTO,NASDAQ,32356422.00000001,1.215,8.48214286,0.095,4074968,,6,Health Technology
OLB,NASDAQ,32309462.25,5.245,-2.50929368,-0.135,38646,,24,Technology Services
LOAC,NASDAQ,32137588.8,12.24,-2.31444533,-0.29,70940,,2,Finance
CNFR,NASDAQ,32035702.6,3.31,14.13793103,0.41,321238,,147,Finance
KIQ,NYSE ARCA,31792647.4,0.674,-5.07042254,-0.036,429326,21.80189655,,Producer Manufacturing
AEMD,NASDAQ,31791020.17,2.6299,-2.5962963,-0.0701,333626,,8,Health Technology
ADIL,NASDAQ,31664820.00000001,2.2,-2.22222222,-0.05,509790,,4,Health Technology
CPHI,NYSE ARCA,31449924,0.69,-6.35179153,-0.0468,1485262,,242,Health Technology
OCC,NASDAQ,31274898.00000001,4.15,29.2834891,0.94,2205197,,317,Electronic Technology
OSN,NASDAQ,31072000,4.71,0,0,18919,2.90435962,176,Non-Energy Minerals
ANTE,NASDAQ,31039200,2.38,-3.6437247,-0.09,107447,,220,Commercial Services
CEI,NYSE ARCA,31000000,1.24,0.81300813,0.01,3124685,,,Energy Minerals
VTSI,NASDAQ,30920983.424,3.9808,-0.23057644,-0.0092,4441,,88,Producer Manufacturing
RCMT,NASDAQ,30841062,2.58,2.38095238,0.06,129919,,3410,Industrial Services
IFMK,NASDAQ,30835008,1.02,-7.27272727,-0.08,843130,,320,Retail Trade
FFHL,NASDAQ,30829529.6,9.44,12.04747774,1.015,83601,3.79197047,208,Process Industries
JE,NYSE,30741766.36054681,6.69,19.67799642,1.1,7614812,,880,Utilities
CANF,NYSE ARCA,30579300,1.9977,0.89393939,0.0177,168717,,8,Health Technology
SGLB,NASDAQ,30520116,3.96,-0.25188917,-0.01,402448,,21,Technology Services
HOTH,NASDAQ,30492200.88,2.2689,1.29017857,0.0289,498889,,3,Health Technology
LIVE,NASDAQ,30450424.4,19.58,-2.29540918,-0.46,19748,6.44766899,1150,Retail Trade
PLIN,NASDAQ,30438345,1.05,-3.66972477,-0.04,700729,,154,Consumer Non-Durables
MTP,NASDAQ,30401600,2.51,4.14937759,0.1,735536,,,Health Technology
JAKK,NASDAQ,30281270.4,6.12,-2.7027027,-0.17,123000,,477,Consumer Durables
PMD,NASDAQ,30269691.028,5.4772,2.18656716,0.1172,72871,,204,Health Services
PATI,NASDAQ,29922700.8,8.86,-0.50533408,-0.045,13955,120.01347709,607,Transportation
LYL,NASDAQ,29825640,2.6,0.38610039,0.01,156831,,21,Finance
NAOV,NASDAQ,29689597.6,1.3,-4.41176471,-0.06,50946175,,10,Health Technology
DXF,NYSE ARCA,29616800,1.5002,5.64788732,0.0802,305062,9.36675462,16,Finance
SFET,NASDAQ,29588600,1.65,1.22699387,0.02,310727,,,Technology Services
BTN,NYSE ARCA,29580800,2,-0.49751244,-0.01,70003,,296,Consumer Services
INVO,NASDAQ,29544942.3,3.09,-1.12,-0.035,20063,,5,Miscellaneous
JVA,NASDAQ,29480058.4,5.2936,-2.51197053,-0.1364,55164,3878.57142857,79,Consumer Non-Durables
NVCN,NASDAQ,29441230,1.3,7.43801653,0.09,1477725,,110,Health Technology
WISA,NASDAQ,29400487.5,3.53,-3.28767123,-0.12,419676,,45,Electronic Technology
SGRP,NASDAQ,29239981.5,1.385,2.59259259,0.035,195163,40.05934718,22000,Commercial Services
CHCI,NASDAQ,29190710.13000001,3.611,2.29461756,0.081,71437,8.72466634,109,Consumer Durables
FAMI,NASDAQ,29133082.23,1.4199,7.56818182,0.0999,605223,,101,Retail Trade
PSHG,NASDAQ,28989590,5.78,8.64661654,0.46,145679,,112,Transportation
UNAM,NASDAQ,28965900.6,5.46,1.11111111,0.06,1635,,72,Finance
PLAG,NYSE ARCA,28782558,2.61,-4.3956044,-0.12,63761,,238,Consumer Non-Durables
CYTH,NASDAQ,28592687.5,6.25,1.79153094,0.11,180886,,8,Health Technology
WVFC,NASDAQ,28530836.55,14.995,1.31756757,0.195,966,12.33230564,32,Finance
INM,NASDAQ,28457886.15,4.065,-2.16606498,-0.09,15205,,,Health Technology
UK,NASDAQ,28394530,4.91,0.40899796,0.02,320428,,2,Finance
BNSO,NASDAQ,28110974.4,5.745,-1.96245734,-0.115,13139,,217,Consumer Durables
NVIV,NASDAQ,27946776,1.32,4.76190476,0.06,4672939,,6,Health Technology
MOXC,NASDAQ,27873667.25000001,1.7215,-2.1875,-0.0385,198579,400,8,Technology Services
FORD,NASDAQ,27484053,2.78,4.90566038,0.13,594601,,85,Consumer Durables
EVOL,NASDAQ,27439650,2.25,0.44642857,0.01,52361,,261,Technology Services
RMCF,NASDAQ,27425419.35,4.515,-2.69396552,-0.125,41891,,226,Consumer Non-Durables
KMPH,NASDAQ,27403600.8,6.04,0,0,429836,,22,Health Technology
MIND,NASDAQ,27037920,2.1,-0.94339623,-0.02,72986,,232,Industrial Services
DLPN,NASDAQ,27028600.8,4.12,3.51758794,0.14,469501,,159,Consumer Services
WHLR,NASDAQ,26973700,2.76,-0.71942446,-0.02,3776,,47,Finance
XELB,NASDAQ,26658012.20000001,1.3862,-0.98571429,-0.0138,32962,,84,Consumer Non-Durables
VIVE,NASDAQ,26640850.112,3.3989,-1.76589595,-0.0611,1897396,,55,Health Technology
VRME,NASDAQ,26603325,4.75,10.72261072,0.46,134281,,4,Commercial Services
AHPI,NASDAQ,26328822.4,6.56,-4.51237263,-0.31,488952,,218,Health Technology
SQBG,NASDAQ,26134671,15.825,-0.90795241,-0.145,10654,7.60693531,42,Consumer Non-Durables
PBTS,NASDAQ,25890265.422,2.8143,-0.05327083,-0.0015,3913,,248,Technology Services
TAOP,NASDAQ,25873844.279,3.3799,4.31790123,0.1399,266146,,78,Technology Services
CHFS,NASDAQ,25828406.4,9.44,8.38117107,0.73,257050,,66,Health Technology
IMTE,NASDAQ,25754817.00000001,4.15,1.96560197,0.08,146435,,53,Electronic Technology
ISNS,NASDAQ,25711912.497,4.8093,4.77777778,0.2193,49087,40.19264448,55,Electronic Technology
TLGT,NASDAQ,25669956,1.18,-7.08661417,-0.09,3407220,,252,Health Technology
KOSS,NASDAQ,25282151,3.4142,-3.55367232,-0.1258,102486,,37,Consumer Durables
HSDT,NASDAQ,25168191.2,16.07,-1.41104294,-0.23,12895,,19,Health Technology
MSN,NYSE ARCA,25040813,1.19,0,0,265585,,22,Consumer Durables
CSCW,NASDAQ,24892792.9048,0.862871,-1.94647727,-0.017129,4840754,,,Non-Energy Minerals
SPCB,NASDAQ,24613328,1.31,2.34375,0.03,1331423,,,Electronic Technology
CLEU,NASDAQ,24573320.4,3.88,1.83727034,0.07,108414,,98,Commercial Services
CTEK,NYSE ARCA,24499600,2.3,10.57692308,0.22,179770,,137,Technology Services
AKER,NASDAQ,24453241.2,2.76,2.60223048,0.07,153899,,12,Health Technology
LMFA,NASDAQ,24409000,1.585,-6.21301775,-0.105,3186987,,9,Commercial Services
SNCA,NASDAQ,24386937,1.41,2.17391304,0.03,3313462,,5,Health Technology
WHLM,NASDAQ,24237900,4.7,-0.21231423,-0.01,31180,,114,Commercial Services
GRIL,NASDAQ,24164316,2.085,-0.71428571,-0.015,627153,,,Consumer Services
ELTK,NASDAQ,24091485,5.5,1.40678872,0.0763,3851,10.73574822,283,Electronic Technology
RBCN,NASDAQ,23848145.90400001,9.8472,-0.12981744,-0.0128,1328,,22,Electronic Technology
DSS,NYSE ARCA,23821074.736,4.0816,1.28039702,0.0516,1944411,,100,Commercial Services
EQS,NYSE,23656500,1.75,2.33918129,0.04,37643,,,Finance
JRJC,NASDAQ,23638200,9.53,-1.54958678,-0.15,66265,,493,Technology Services
YVR,NASDAQ,23564120.74,2.2751,23.64673913,0.4351,2396509,,,Technology Services
BGI,NYSE ARCA,23451985.35,1.305,1.1627907,0.015,695372,,291,Retail Trade
GBNY,NASDAQ,23355045.84,9.5001,-0.03051668,-0.0029,31984,,,Finance
SDPI,NYSE ARCA,23340104.25,0.9111,-2.73299883,-0.0256,1276868,,63,Industrial Services
HUSN,NASDAQ,23318386,3.64,-3.95778364,-0.15,85404,,10,Finance
BIMI,NASDAQ,23304592.5,1.995,1.26903553,0.025,462037,,110,Retail Trade
CLNN,NASDAQ,23278988.7,6.735,1.73716012,0.115,42479,,,Health Technology
EARS,NASDAQ,23182697.7,3.27,16.78571429,0.47,9409405,,12,Health Technology
BSQR,NASDAQ,23095075,1.745,-1.96629213,-0.035,103941,,75,Technology Services
XBIO,NASDAQ,23086479.879,2.6399,4.75793651,0.1199,310794,,4,Health Technology
SGMA,NASDAQ,23033129.1,5.41,3.83877159,0.2,44397,,3065,Electronic Technology
COHN,NYSE ARCA,23017020,17.25,-1.59726184,-0.28,6301,,94,Finance
TTNP,NASDAQ,22934923.20000001,3.24,-0.30769231,-0.01,738558,,21,Health Technology
CARV,NASDAQ,22677520.4,7.5475,2.13125846,0.1575,162394,,107,Finance
ITP,NYSE ARCA,22640303.72,0.7934,-6.97619885,-0.0595,11776721,,428,Process Industries
AXAS,NASDAQ,22437211.5,2.67,-1.83823529,-0.05,177855,,65,Energy Minerals
PXS,NASDAQ,22413672.04,1.0396,-5.49090909,-0.0604,711990,,0,Transportation
RMED,NYSE ARCA,22390877.6,7.67,2.26666667,0.17,271675,,79,Health Technology
ICD,NYSE,22356468.4,3.62,-4.23280423,-0.16,164805,,650,Industrial Services
MDIA,NASDAQ,22173157.16,3.08,2.66666667,0.08,27638,,201,Consumer Services
RETO,NASDAQ,22079904.75,0.91485,-3.68986209,-0.03505,436401,,139,Non-Energy Minerals
CPAH,NASDAQ,21936496.256,3.3997,0.58284024,0.0197,15598,28.88888889,76,Communications
JOB,NYSE ARCA,21907204,1.24,-3.87596899,-0.05,534032,,258,Commercial Services
IHT,NYSE ARCA,21701700,2.39,2.13675214,0.05,9147,,120,Finance
GLBS,NASDAQ,21546453.5,7.15,0.84626234,0.06,333951,,15,Transportation
SVT,NYSE ARCA,21400498,8.6,-1.14942529,-0.1,404,16.71548526,375,Producer Manufacturing
IKNX,NASDAQ,21390200,10.825,-1.17404324,-0.1286,6870,,82,Process Industries
ATNF,NASDAQ,21246892.8,3.955,13.32378223,0.465,3458095,,,Health Technology
BLCM,NASDAQ,21200478.2,4.19,-2.78422274,-0.12,163900,,107,Health Technology
CYAN,NASDAQ,21065376.85,3.455,1.5429831,0.0525,17738,35.14979339,95,Health Technology
TKAT,NYSE ARCA,20852090,1.85,8.1871345,0.14,152790,,38,Technology Services
CKX,NYSE ARCA,20779400,10.7,5.94059406,0.6,1767,50.17739483,1,Miscellaneous
THMO,NASDAQ,20737812.2,2.66,-2.56410256,-0.07,1041971,,50,Health Technology
WAFU,NASDAQ,20371789.5,4.65,4.72972973,0.21,50738,,145,Commercial Services
SSNT,NASDAQ,20278221.35,4.505,2.15419501,0.095,154534,,157,Technology Services
IMAC,NASDAQ,20187200,1.705,-2.01149425,-0.035,153457,,132,Health Services
NSYS,NASDAQ,19878324.4,7.48,-0.92715232,-0.07,14265,9.35483871,784,Electronic Technology
MRIN,NASDAQ,19816068.75,2.235,-1.54185022,-0.035,587732,,229,Technology Services
ICON,NASDAQ,19762200,1.5,4.8951049,0.07,139173,,118,Consumer Non-Durables
SINO,NASDAQ,19676031.2,3.28,-8.1232493,-0.29,353286,,20,Transportation
ELSE,NASDAQ,19660066.59,5.79,19.3814433,0.94,4404739,,40,Producer Manufacturing
NVFY,NASDAQ,19581837.855,3.5241,18.65656566,0.5541,224798,,32,Consumer Durables
RAVE,NASDAQ,19549720.42,1.0858,-2.18018018,-0.0242,1000842,,22,Consumer Services
BPTH,NASDAQ,19529998,4.3,-0.69284065,-0.03,106118,,9,Health Technology
CREX,NASDAQ,19336011,1.77,0.56818182,0.01,566590,,100,Technology Services
AINC,NYSE ARCA,19256556.8,7.54,-8.60606061,-0.71,15954,,123,Finance
DUOT,NASDAQ,19131770.672,5.4136,4.10769231,0.2136,25928,,81,Technology Services
ANCN,NASDAQ,18994900,2.57,0.390625,0.01,370949,,16,Health Technology
SMIT,NASDAQ,18991858.525,4.9949,-1.3840079,-0.0701,4125,,18,Producer Manufacturing
CREG,NASDAQ,18971602.9,6.07,-2.09677419,-0.13,104638,,16,Producer Manufacturing
MFH,NASDAQ,18745500,3.5482,10.88125,0.3482,1604658,,19,Technology Services
COMS,NASDAQ,18674613.87120285,3.4,-46.03174603,-2.9,2419801,,,Electronic Technology
TAIT,NASDAQ,18635179.92,3.21,-0.31055901,-0.01,15089,37.66081871,18,Distribution Services
PFIN,NASDAQ,18402190.4,5.84,-6.85805423,-0.43,10056,,195,Producer Manufacturing
WORX,NASDAQ,18244200.5,1.85,-5.6122449,-0.11,837434,,4,Technology Services
